date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2019-08-02,sz.002966,9.4300,11.3200,9.4300,11.3200,1695323,19143329.6900,3,0.508600,1,44.020300,16.407733,1.610800,4.479409,3.155832,0
2019-08-05,sz.002966,12.4500,12.4500,12.4500,12.4500,834170,10385416.5000,3,0.250300,1,9.982300,18.045608,1.771596,4.926558,3.470857,0
2019-08-06,sz.002966,13.7000,13.7000,13.7000,13.7000,2392697,32779948.9000,3,0.717800,1,10.040200,19.857416,1.949467,5.421192,3.819337,0
2019-08-07,sz.002966,15.0700,15.0700,12.8900,13.0100,156395790,2105558625.2200,3,46.918700,1,-5.036500,18.857298,1.851282,5.148154,3.626976,0
2019-08-08,sz.002966,12.4500,12.8300,11.8000,12.0500,112025790,1369081068.8900,3,33.607700,1,-7.378900,17.465829,1.714677,4.768275,3.359344,0
2019-08-09,sz.002966,11.8000,11.8500,11.1600,11.2000,83274979,958878768.8200,3,24.982500,1,-7.053900,16.233800,1.593725,4.431924,3.122378,0
2019-08-12,sz.002966,11.0300,11.4300,11.0300,11.3200,50186195,564987235.4900,3,15.055900,1,1.071400,16.407733,1.610800,4.479409,3.155832,0
2019-08-13,sz.002966,11.1300,11.1600,10.7600,10.8100,52705649,575030080.9000,3,15.811700,1,-4.505300,15.668516,1.538229,4.277598,3.013652,0
2019-08-14,sz.002966,10.9600,11.0300,10.6000,10.6400,46859025,505168278.6500,3,14.057700,1,-1.572600,15.422110,1.514039,4.210327,2.966259,0
2019-08-15,sz.002966,10.2500,10.5700,10.1500,10.4100,43972170,454478544.1000,3,13.191700,1,-2.161700,15.088737,1.481310,4.119315,2.902139,0
2019-08-16,sz.002966,10.4200,10.7400,10.3200,10.5000,49480146,522942156.2300,3,14.844000,1,0.864600,15.219187,1.494117,4.154928,2.927229,0
2019-08-19,sz.002966,10.4100,11.2000,10.3200,10.9800,70928891,758472834.1300,3,21.278700,1,4.571400,15.914921,1.562419,4.344868,3.061045,0
2019-08-20,sz.002966,10.8500,10.9400,10.7100,10.7500,47529197,513850811.4200,3,14.258800,1,-2.094700,15.581549,1.529691,4.253855,2.996925,0
2019-08-21,sz.002966,10.7700,10.8400,10.4500,10.5000,34857994,369950187.7700,3,10.457400,1,-2.325600,15.219187,1.494117,4.154928,2.927229,0
